NARCISO MANUEL,M,['1']
NARCISSA,U,"['16', '6', '5']"
NARCISSE,M,['2']
NARCIZA,F,"['1*', '1', '16']"
NARCIZA DE JESUS,F,['2']
NARCIZA JESUS,F,['1']
NARCIZO,U,['16']
NARDA,F,"['5', '1', '2']"
NARDIN,U,['4']
NARDO,M,"['1', '2']"
NARDOS,F,['2']
NARDY,F,"['1', '2']"
NARE,F,"['1', '2']"
NAREA,F,['19']
NAREK,M,"['1', '2']"
NAREL,A,"['1', '2']"
NARELA,F,"['5', '4', '6', '2']"
NARELLA,F,"['1', '6', '5']"
NARELLE,U,"['6', '5']"
NAREME,M,['1']
NARENA DEL MAR,U,['5']
NARENDER,M,"['1', '2']"
NARENDRA,M,"['2*', '1', '2']"
NARENDRA KUMAR,M,['2']
NARESH,M,"['1*', '1', '2*', '2']"
NARESH KUMAR,M,"['1', '2']"
NARET,F,['2']
NARGAS,F,['2']
NARGES,F,"['1', '2']"
NARGIS,F,"['1', '2']"
NARGIZ,F,['2']
NARGIZA,F,['2']
NARIMAN,F,"['1', '2']"
NARIMANE,F,"['1', '2']"
NARIMENE,F,"['1', '2']"
NARINDER,A,"['2*', '1', '2']"
NARINDER KAUR,F,['2']
NARINDER PAL,M,['2']
NARINDER SINGH,M,['2']
NARINE,F,"['1', '2']"
NARJES,F,"['1', '2']"
NARJIS,F,"['1', '2']"
NARJISS,F,"['1', '2']"
NARJISSE,F,"['1', '2']"
NARLU,U,['5']
NARMADA,U,"['6', '5']"
NARNO,M,"['4', '18', '6', '5']"
NAROA,F,"['1', '19', '2']"
NAROBA,F,['1']
NAROHA,F,"['13', '1']"
NARSES,U,"['6', '5']"
NARSETES,M,['18']
NARSISA,U,['16']
NARSISO,U,['16']
NARSIZA,U,['16']
NARTSES,M,['19']
NARTZISO,M,['19']
NARUMI,U,"['6', '5']"
NARYIS,F,"['1', '2']"
NARZAL,U,"['4', '6', '5']"
NARZISA,U,['16']
NARZISO,U,['16']
NARZIZA,U,['16']
NARZIZO,U,['16']
NASAR,M,"['1', '2']"
NASAREA,U,['16']
NASAREO,U,['16']
NASARIA,U,['16']
NASARIO,U,['16']
NASCHA,U,"['6', '5']"
NASCHEL,U,"['6', '5']"
NASEEM,A,"['1', '2']"
NASEEN,U,"['6', '5']"
NASEER,M,"['2*', '1', '2']"
NASEER AHMED,M,['2']
NASER,M,"['5', '1', '6', '2']"
NASERA,F,"['1', '2']"
NASHA,F,"['5', '4', '6', '2']"
NASHALI,U,['4']
NASHAT,M,['2']
NASHELI,U,['4']
NASHIBE,U,['4']
NASHIRA,F,"['1', '2']"
NASHLA,F,"['1', '2']"
NASHLY,F,['2']
NASI,U,['3']
NASIA,U,"['6', '5']"
NASIF,U,"['4', '5']"
NASIHA,F,"['1', '2']"
NASIM,A,"['5', '1', '6', '2']"
NASIMA,F,"['1', '2']"
NASIR,M,"['2*', '1', '2']"
NASIR MAHMOOD,M,['2']
NASIR MEHMOOD,M,['2']
NASIRA,F,"['5', '1', '6', '2']"
NASKO,M,"['1', '2']"
NASLY,F,"['1', '2']"
NASMA,F,"['1', '2']"
NASR,M,"['1*', '1', '2*', '2']"
NASR ALLAH,M,"['1', '2']"
NASR DIN,M,['2']
NASR EDDINE,M,"['1', '2']"
NASRA,F,"['1', '2']"
NASRALLAH,M,"['1', '2']"
NASREDDIN,M,"['1', '2']"
NASREDDINE,M,"['1', '2']"
NASREEN,F,"['1', '2']"
NASRIN,F,"['1', '2']"
NASRINE,F,"['1', '2']"
NASRULLAH,M,['2']
NASSAR,M,"['1', '2']"
NASSARIO,U,['16']
NASSER,M,"['1*', '1', '6', '5', '2*', '2']"
NASSER EDDINE,M,"['1', '2']"
NASSERA,F,"['1', '2']"
NASSEREDDINE,M,['2']
NASSIA,F,['2']
NASSIBA,F,"['1', '2']"
NASSIF,M,['2']
NASSIHA,F,['2']
NASSIM,M,"['1*', '1', '2*', '2']"
NASSIMA,F,"['1', '2']"
NASSIME,M,['2']
NASSIR,M,"['1', '2']"
NASSIRA,F,"['1', '2']"
NASSR EDDINE,M,['2']
NASSREDDINE,M,"['1', '2']"
NAST,M,['1']
NASTACA,F,['1']
NASTASE,M,['1']
NASTASIA,F,"['1', '2']"
NASTASSIA,F,"['5', '1', '2']"
NASTIA,F,"['1', '2']"
NAT,M,['2']
NATA,F,"['12', '2']"
NATACHA,F,"['1', '3', '1*', '6', '5', '4', '2*', '2']"
NATACHA MARIA,F,['1']
NATAEL,M,"['4', '1', '2']"
NATAIXA,F,"['3', '2']"
NATAL,M,"['18', '6', '5', '4', '11']"
NATALA,U,"['6', '5']"
NATALAN,M,['18']
NATALE,A,"['5', '1', '2']"
NATALENA,U,['3']
NATALI,F,"['4', '1', '6', '5']"
NATALIA,A,"['17', '15', '11', '12', '2*', '2', '1', '16', '3', '5', '9', '1*', '6', '7', '8', '18']"
NATALIA ABIGAIL,F,['2']
NATALIA ADRIANA,F,['1']
NATALIA AINHOA,F,['2']
NATALIA ALEJANDRA,F,"['1', '2']"
NATALIA ALEXANDRA,F,"['1', '2']"
NATALIA ALICIA,F,"['1', '2']"
NATALIA ANA,F,"['1', '2']"
NATALIA ANDREA,F,"['1', '2']"
NATALIA ANDREEA,F,['1']
NATALIA ANGELES,F,['1']
NATALIA ANNA,F,"['1', '2']"
NATALIA ANTONELLA,F,['2']
NATALIA AURORA,F,['1']
NATALIA BARBARA,F,['2']
NATALIA BEATRIZ,F,"['1', '2']"
NATALIA BELEN,F,"['1', '2']"
NATALIA BIANCA,F,['2']
NATALIA CAMILA,F,['2']
NATALIA CARINA,F,['2']
NATALIA CARMEN,F,"['1', '2']"
NATALIA CAROLINA,F,"['1', '2']"
NATALIA CATALINA,F,"['1', '2']"
NATALIA CECILIA,F,"['1', '2']"
NATALIA CONCEPCION,F,['1']
NATALIA CRISTINA,F,"['1', '2']"
NATALIA DANIELA,F,"['1', '2']"
NATALIA DE JESUS,F,['2']
NATALIA DEL CARMEN,F,['2']
NATALIA DEL PILAR,F,['2']
NATALIA DESIREE,F,['1']
NATALIA DOLORES,F,['1']
NATALIA EDITH,F,"['1', '2']"
NATALIA ELENA,F,"['1', '2']"
NATALIA ELISA,F,"['1', '2']"
NATALIA ELISABET,F,['2']
NATALIA ELIZABETH,F,"['1', '2']"
NATALIA ESPERANZA,F,['1']
NATALIA ESTEFANIA,F,"['1', '2']"
NATALIA ESTHER,F,"['1', '2']"
NATALIA EUGENIA,F,"['1', '2']"
NATALIA EVA,F,['1']
NATALIA EWA,F,['2']
NATALIA FERNANDA,F,"['1', '2']"
NATALIA FLORENCIA,F,['2']
NATALIA FRANCISCA,F,"['1', '2']"
NATALIA GABRIELA,F,"['1', '2']"
NATALIA GISEL,F,['2']
NATALIA GISELA,F,['2']
NATALIA GUADALUPE,F,['1']
NATALIA INES,F,"['1', '2']"
NATALIA INMACULADA,F,['1']
NATALIA IOANA,F,['1']
NATALIA IRENE,F,"['1', '2']"
NATALIA ISABEL,F,"['1', '2']"
NATALIA JESUS,F,['1']
NATALIA JIMENA,F,['2']
NATALIA JOSEFA,F,"['1', '2']"
NATALIA JUDITH,F,['2']
NATALIA JULIA,F,['1']
NATALIA KARINA,F,"['1', '2']"
NATALIA LAURA,F,"['1', '2']"
NATALIA LEONOR,F,['2']
NATALIA LORENA,F,"['1', '2']"
NATALIA LOURDES,F,"['1', '2']"
NATALIA LUCIA,F,"['1', '2']"
NATALIA LUISA,F,['1']
NATALIA MAGDALENA,F,"['1', '2']"
NATALIA MALGORZATA,F,['2']
NATALIA MANUELA,F,['1']
NATALIA MARCELA,F,"['1', '2']"
NATALIA MARGARITA,F,"['1', '2']"
NATALIA MARIA,F,"['1', '2']"
NATALIA MARIEL,F,['2']
NATALIA MARIELA,F,['2']
NATALIA MARINA,F,"['1', '2']"
NATALIA MARTA,F,['1']
NATALIA MERCEDES,F,"['1', '2']"
NATALIA MICHELLE,F,['2']
NATALIA MILENA,F,['2']
NATALIA MONICA,F,['2']
NATALIA MONTSERRAT,F,"['1', '2']"
NATALIA NOELIA,F,['2']
NATALIA NOEMI,F,"['1', '2']"
NATALIA PAOLA,F,"['1', '2']"
NATALIA PATRICIA,F,"['1', '2']"
NATALIA PAULA,F,"['1', '2']"
NATALIA PAULINA,F,['2']
NATALIA PILAR,F,"['1', '2']"
NATALIA PINO,F,['1']
NATALIA RAFAELA,F,['2']
NATALIA RAQUEL,F,"['1', '2']"
NATALIA ROCIO,F,"['1', '2']"
NATALIA ROMINA,F,"['1', '2']"
NATALIA ROSA,F,"['1', '2']"
NATALIA ROSARIO,F,['1']
NATALIA SABRINA,F,['2']
NATALIA SILVANA,F,['2']
NATALIA SILVIA,F,['2']
NATALIA SOFIA,F,"['1', '2']"
NATALIA SOLEDAD,F,"['1', '2']"
NATALIA SUSANA,F,"['1', '2']"
NATALIA TERESA,F,"['1', '2']"
NATALIA VALENTINA,F,"['1', '2']"
NATALIA VALERIA,F,"['1', '2']"
NATALIA VANESA,F,"['1', '2']"
NATALIA VERONICA,F,"['1', '2']"
NATALIA VICTORIA,F,"['1', '2']"
NATALIA VIRGINIA,F,"['1', '2']"
NATALIA XIMENA,F,['2']
NATALIA YANINA,F,['2']
NATALIA YOLANDA,F,['2']
NATALIE,F,"['1*', '1', '6', '5', '2*', '2']"
NATALIE ALEXANDRA,F,['2']
NATALIE ANN,F,"['1', '2']"
NATALIE ANNE,F,"['1', '2']"
NATALIE JANE,F,"['1', '2']"
NATALIE LOUISE,F,['1']
NATALIE MARIE,F,"['1', '2']"
NATALIE NICOLE,F,['2']
NATALIIA,F,"['1', '2']"
NATALIJA,F,"['1', '2']"
NATALIN,U,"['6', '5']"
NATALINA,F,"['5', '1', '2']"
NATALINO,M,['2']
NATALIO,M,"['17', '1', '1*', '6', '7', '5', '4', '2*', '11', '12', '2']"
NATALIYA,F,"['1', '2']"
NATALJA,F,"['1', '2']"
NATALLIA,F,"['1', '2']"
NATALY,F,"['1', '1*', '6', '5', '4', '2*', '2']"
NATALY ALEJANDRA,F,"['1', '2']"
NATALY ALEXANDRA,F,['2']
NATALY ELIZABETH,F,['2']
NATALY PAOLA,F,['2']
NATALY SILVANA,F,"['1', '2']"
NATALYA,F,"['5', '1', '6', '2']"
NATAN,M,"['1', '9', '6', '7', '5', '12', '4', '2']"
NATANA,U,['5']
NATANAEL,M,"['17', '1', '6', '5', '4', '11', '2']"
NATANE,U,"['6', '5']"
NATANIEL,M,"['1', '6', '5', '4', '11', '2']"
NATARAJA,M,['7']
NATASA,F,"['1', '2']"
NATASCHA,F,"['1', '2']"
NATASCIA,F,"['1', '2']"
NATASHA,F,"['1', '1*', '6', '7', '5', '4', '2*', '11', '2']"
NATASHA ALEXANDRA,F,['2']
NATASHA ELIZABETH,F,['2']
NATASHA MARIA,F,"['1', '2']"
NATASHA MICHELLE,F,['2']
NATATXA,F,['2']
NATAXA,F,"['9', '2']"
NATAYA,U,['4']
NATE,M,"['5', '4', '6', '2']"
NATELA,F,"['1', '2']"
NATELLA,F,['2']
NATEO,M,['18']
NATESA,U,"['6', '5']"
NATH,M,['7']
NATHAEL,M,"['1', '2']"
NATHALI,F,"['5', '1', '2']"
NATHALIA,F,"['1*', '1', '6', '5', '4', '2*', '2']"
NATHALIA ANDREA,F,"['1', '2']"
NATHALIA CAROLINA,F,['2']
NATHALIA VALENTINA,F,['2']
NATHALIE,F,"['1*', '1', '6', '5', '2*', '2']"
NATHALIE ANNE,F,['2']
NATHALIE CATHERINE,F,['2']
NATHALIE CHRISTINE,F,['2']
NATHALIE FRANÇOISE,F,['2']
NATHALIE ISABELLE,F,['2']
NATHALIE JEANNE,F,['2']
NATHALIE MARIA,F,['2']
NATHALIE MARIE,F,"['1', '2']"
NATHALIE NICOLE,F,['1']
NATHALY,F,"['2*', '1', '2']"
NATHALY ALEJANDRA,F,['2']
NATHALY ALEXANDRA,F,['2']
NATHALY ANDREA,F,['2']
NATHALY FERNANDA,F,['2']
NATHALY MICHELL,F,['2']
NATHALY NICOLE,F,['2']
NATHALY PAOLA,F,['2']
NATHAN,M,"['1*', '1', '6', '5', '4', '2*', '2']"
NATHAN AARON,M,['2']
NATHAN DAVID,M,['2']
NATHAN JAMES,M,"['1', '2']"
NATHAN JOHN,M,['2']
NATHAN JOSEPH,M,['2']
NATHANAEL,M,"['1', '2']"
NATHANEL,U,"['4', '6', '5']"
NATHANIEL,M,"['1', '6', '5', '4', '2']"
NATI,F,"['12', '1', '3', '8']"
NATIA,F,"['1', '2']"
NATIBIDAD,U,['16']
NATIBITATE,F,['19']
NATIJA,F,['1']
NATIVIDAD,A,"['1', '18', '16', '3', '1*', '2*', '6', '5', '12', '4', '11', '2']"
NATIVIDAD ANA,F,['1']
NATIVIDAD ANGELES,F,['1']
NATIVIDAD ANTONIA,F,['1']
NATIVIDAD CARMEN,F,['1']
NATIVIDAD CONCEPCION,F,['1']
NATIVIDAD DE JESUS,F,['2']
NATIVIDAD DEL CARMEN,F,['2']
NATIVIDAD DOLORES,F,"['1', '2']"
NATIVIDAD ISABEL,F,"['1', '2']"
NATIVIDAD JESUS,F,['1']
NATIVIDAD JOSEFA,F,['1']
NATIVIDAD MARIA,F,"['1', '2']"
NATIVIDAD MERCEDES,F,['1']
NATIVIDAD PILAR,F,['1']
NATIVIDAD PINO,F,['1']
NATIVIDAD REYES,F,['1']
NATIVIDAD ROCIO,F,['1']
NATIVIDAD ROSA,F,"['1', '2']"
NATIVIDAD ROSARIO,F,['1']
NATIVIDAD SEÑOR,F,['1']
NATIVIDAD TERESA,F,"['1', '2']"
NATIVIDAD YOLANDA,F,['1']
NATIVIDADE,F,['9']
NATIVITAT,F,"['2*', '1', '3', '2']"
NATNAEL,M,"['1', '2']"
NATO,F,"['1', '2']"
NATSUE,U,"['6', '5']"
NATSUMI,F,"['5', '1', '6', '2']"
NATURA,F,"['1', '2']"
NATURAL,U,['5']
NATXITUA,F,['19']
NATXO,M,"['1', '2']"
NATZA,F,['2']
NATZARET,F,"['1', '2']"
NATZARI,M,"['3', '2']"
NAU,M,['2']
NAUAL,F,"['1', '2']"
NAUDIN,M,['10']
NAUDINA,U,['11']
NAUFAL,M,"['1', '2']"
NAUFEL,M,['1']
NAUK,M,['2']
NAUM,M,"['1', '2']"
NAUMAN,M,"['2*', '1', '2']"
NAUR,M,['2']
NAUSET,M,['1']
NAUSICA,F,"['5', '1', '6', '2']"
NAUSICAA,F,"['1', '2']"
NAUZET,M,"['1*', '1']"
NAUZET JESUS,M,['1']
NAVAIZ,M,['2']
NAVAL,M,"['5', '4', '6', '2']"
NAVARRETE,U,"['4', '6', '5']"
NAVARRO,U,"['4', '6', '5']"
NAVDEEP,A,"['2*', '1', '2']"
NAVDEEP KAUR,F,['2']
NAVDEEP SINGH,M,['2']
NAVEED,M,"['1*', '1', '2*', '2']"
NAVEED AHMAD,M,['2']
NAVEED AHMED,M,['2']
NAVEEDA,F,"['1', '2']"
NAVEELA,F,['2']
NAVEEN,M,"['2*', '1', '2']"
NAVEEN KUMAR,M,['2']
NAVEF,U,['4']
NAVIA,F,"['9', '1']"
NAVID,M,"['1', '2']"
NAVIDAD,A,"['5', '1', '16', '2']"
NAVIL,M,"['1', '2']"
NAVILA,F,"['1', '2']"
NAVIN,M,"['1', '6', '5', '4', '2']"
NAVITT,U,['4']
NAVJEET,M,['2']
NAVJOT,A,"['2*', '1', '2']"
NAVJOT SINGH,M,['2']
NAVNEET,A,"['2*', '1', '2']"
NAVNEET KAUR,F,['2']
NAVOR,U,['16']
NAVORA,U,['16']
NAVPREET,A,"['1', '2']"
NAVRAJ,M,['2']
NAVREET,F,"['2*', '2']"
NAVREET KAUR,F,['2']
NAVTEJ,M,['2']
NAWAL,F,"['1', '2']"
NAWALE,F,['2']
NAWAR,A,"['1', '2']"
NAWAZ,M,"['2*', '1', '2']"
NAWAZISH,M,"['1', '2']"
NAWEL,F,"['1', '2']"
NAWFAL,M,"['1', '2']"
NAWFEL,M,['2']
NAWRAS,M,['2']
NAYA,F,"['5', '1', '2']"
NAYAB,F,"['1', '2']"
NAYADE,F,"['1*', '1', '2']"
NAYADE CARMEN,F,['1']
NAYADET,F,"['5', '6', '2']"
NAYADI,U,['11']
NAYALA,F,"['1', '2']"
NAYAN,M,"['1', '2']"
NAYANA,F,"['1', '2']"
NAYANE,F,['2']
NAYARA,A,"['1*', '1', '2*', '2']"
NAYARA AINHOA,F,['2']
NAYARA CARMEN,F,['1']
NAYARA MARIA,F,"['1', '2']"
NAYARA PINO,F,['1']
NAYARE,F,['1']
NAYARET,F,"['1', '2']"
NAYAT,F,"['1', '2']"
NAYATI,U,"['4', '6', '5']"
NAYDA,F,"['1', '2']"
NAYDELIN,F,['1']
NAYDEN,M,"['1', '2']"
NAYDU,F,['2']
NAYEL,M,"['1', '2']"
NAYELI,F,"['4', '1', '1*', '6', '5', '12', '2*', '11', '2']"
NAYELI ALEXANDRA,F,['2']
NAYELI CARMEN,F,['1']
NAYELIN,F,['1']
NAYELIS,F,"['1', '2']"
NAYELY,F,"['1', '2']"
NAYEM,M,"['1', '2']"
NAYET,F,['1']
NAYHARA,F,"['1', '2']"
NAYIB,M,"['1', '6', '5', '4', '2']"
NAYIBE,F,"['4', '1', '2']"
NAYIM,M,"['1', '2']"
NAYIMA,F,"['1', '2']"
NAYIN,M,['1']
NAYIRA,F,['1']
NAYIVE,F,['2']
NAYLA,F,"['1', '6', '5', '4', '2']"
NAYLAH,F,['2']
NAYLE,F,['1']
NAYLI MICAL,U,['5']
NAYM,M,['2']
NAYMA,F,"['1', '2']"
NAYMAR,U,['4']
NAYME,U,"['6', '5']"
NAYOMI,F,"['1', '2']"
NAYQUI,U,['5']
NAYRA,F,"['1*', '1', '7', '4', '2*', '2']"
NAYRA CARMEN,F,['1']
NAYRA ESTHER,F,['1']
NAYRA MARIA,F,"['1', '2']"
NAYRA PINO,F,['1']
NAYSA,F,"['13', '1']"
NAYSHA,F,['1']
NAYUA,F,['1']
NAYYAR,M,['2']
NAZ,F,['2']
NAZAEL,U,"['4', '5']"
NAZAKAT,M,"['1', '2']"
NAZAM,M,"['1', '2']"
NAZAN,M,"['1', '2']"
NAZANIN,F,"['1', '2']"
NAZAR,M,"['1', '2']"
NAZARE,F,"['9', '1*', '1', '2']"
NAZARENA,F,"['1*', '1', '6', '5', '2*', '2']"
NAZARENO,M,"['1*', '1', '6', '5', '4', '11', '2']"
NAZAREO,U,['16']
NAZARET,A,"['1', '1*', '6', '5*', '5', '4*', '4', '2*', '11', '2']"
NAZARET CARMEN,F,['1']
NAZARET JESUS,F,['1']
NAZARET MARIA,F,['1']
NAZARETH,A,"['1', '1*', '6', '5', '4', '2*', '11', '2']"
NAZARI,M,"['3', '2']"
NAZARIA,F,"['2', '1*', '1', '6', '16', '18', '5']"
NAZARICA,F,['2']
NAZARII,M,"['1', '2']"
NAZARIO,M,"['17', '1', '18', '16', '3', '9', '1*', '6', '5', '4', '11', '2']"
NAZARIY,M,"['1', '2']"
NAZEER,M,['2']
NAZELI,U,"['6', '5']"
NAZHA,F,"['1', '2']"
NAZI,F,['2']
NAZIA,F,"['1', '2']"
NAZIH,M,"['1', '2']"
NAZIHA,F,"['1', '2']"
NAZIK,F,"['1', '2']"
NAZILA,F,['2']
NAZIM,M,"['1', '2']"
NAZIMA,F,['2']
NAZIR,A,"['2*', '1', '2']"
NAZIR AHMED,M,['2']
NAZIRA,F,"['5', '1', '6', '2']"
NAZIRAN,F,['2']
NAZISH,F,"['1', '2']"
NAZIYA,F,['2']
NAZLI,F,"['4', '1', '2']"
NAZLY,F,"['1', '2']"
NAZMA,F,"['1', '2']"
NAZMUL,M,"['2*', '1', '2']"
NAZRUL,M,"['2*', '1', '2']"
NAZZARENA,U,['4']
NAZZARENO,U,"['6', '5']"
NDACK,F,['2']
NDELLA,F,['2']
NDEY,F,['2']
NDEYE,F,"['1*', '1', '2*', '2']"
NDEYE AMINATA,F,['2']
NDEYE AMY,F,"['1', '2']"
NDEYE ANTA,F,"['1', '2']"
NDEYE ARAME,F,['2']
NDEYE ASTOU,F,"['1', '2']"
NDEYE AWA,F,"['1', '2']"
NDEYE COUMBA,F,"['1', '2']"
NDEYE FAMA,F,['2']
NDEYE FATOU,F,"['1', '2']"
NDEYE KHADY,F,"['1', '2']"
NDEYE MAREME,F,['1']
NDEYE MARIE,F,['2']
NDEYE MARIEME,F,"['1', '2']"
NDEYE MATY,F,['2']
NDEYE OUMY,F,['2']
NDEYE PENDA,F,['2']
NDEYE RAMA,F,['2']
NDEYE ROKHAYA,F,['2']
NDEYE SIRA,F,['2']
NDEYE SOKHNA,F,['2']
NDEYE YACINE,F,['2']
NDIAGA,M,"['2*', '1', '2']"
NDIASSE,M,"['1', '2']"
NDIAWAR,M,"['1', '2']"
NDIAYE,A,"['1', '2']"
NDIEME,F,['2']
NDIOBA,F,['2']
NDIOGOU,M,"['1', '2']"
NDIOUGA,M,"['1', '2']"
NDONG,M,['2']
NDONGO,M,"['1', '2']"
NDOUMBE,F,"['1', '2']"
NEAGU,M,['1']
NEAL,M,"['1', '6', '5', '4', '2']"
NEALA,U,"['6', '5']"
NEAMA,F,"['1', '2']"
NEANDRO,U,"['11', '5']"
NEARKO,M,['19']
NEBAI,F,"['4', '1']"
NEBENAVAI,U,['16']
NEBIL,M,['1']
NEBILA,U,['5']
NEBIO,U,['5']
NEBOJSA,M,"['1', '2']"
NEBRIDO,U,"['4', '6', '5']"
NECI,U,"['6', '5']"
NECO,M,"['1', '2']"
NECTARIE,M,['2']
NECTARIO,U,"['4', '6', '5']"
NECTOR,M,['1']
NECUL,U,"['4', '5']"
NECULAE,M,"['1', '2']"
NECULAI,M,"['1', '2']"
NECULINA,F,['1']
NED,U,"['4', '6', '5']"
NEDA,F,"['5', '1', '6', '2']"
NEDAL,M,"['1', '2']"
NEDAR,U,"['4', '6', '5']"
NEDELCHO,M,"['1', '2']"
NEDIM,M,['2']
NEDIO,U,['4']
NEDIVA,U,"['6', '5']"
NEDJMA,F,['2']
NEDKA,F,['1']
NEDKO,M,"['1', '2']"
NEDRA,U,['5']
NEDYALKA,F,"['1', '2']"
NEDYALKO,M,"['1', '2']"
NEEL,M,['2']
NEELA,F,['2']
NEELAM,F,"['1', '2']"
NEELTJE,F,['1']
NEELY,U,"['4', '6', '5']"
NEENA,U,"['6', '5']"
NEERAJ,M,"['1', '2']"
NEERU,F,['2']
NEETA,F,['2']
NEETU,F,"['1', '2']"
NEFELI,F,['2']
NEFER,F,"['5', '1', '2']"
NEFERTARI,F,['1']
NEFI,U,"['6', '5']"
NEFTALI,A,"['1', '9', '1*', '6', '5', '4', '11', '12', '2']"
NEGAR,F,['1']
NEGIN,F,['2']
NEGU,M,['19']
NEGUA,F,['19']
NEGUEN,U,"['4', '5']"
NEHA,F,"['1', '2']"
NEHAD,F,"['1', '2']"
NEHAL,F,"['1', '2']"
NEHEMIAH,U,"['4', '6', '5']"
NEHEMIAS,M,"['1', '6', '7', '5', '4', '2']"
NEHORAI,U,"['6', '5']"
NEHUEL,U,"['4', '6', '5']"
NEHUELN,U,"['4', '6', '5']"
NEHUEN,M,"['1', '6', '5', '4', '11', '2']"
NEI,M,['2']
NEIA,F,"['1', '2']"
NEIBA,F,['1']
NEIBER,U,"['4', '6', '5']"
NEIDA,F,"['5', '1', '8', '2']"
NEIDE,F,"['1', '2']"
NEIDY,F,"['1', '2']"
NEIEL,M,"['5', '2']"
NEIL,M,"['1', '1*', '6', '7', '5', '4', '2*', '2']"
NEIL ALEXANDER,M,['2']
NEIL ANTHONY,M,['1']
NEIL DAVID,M,"['1', '2']"
NEIL JAMES,M,['1']
NEIL JOHN,M,"['1', '2']"
NEIL ROBERT,M,['1']
NEILA,F,"['5', '1', '6', '2']"
NEILAN,M,['2']
NEILL,M,['2']
NEIMA,F,"['1', '2']"
NEIMAR,M,"['4', '2']"
NEIMI,U,['5']
NEIRA,F,"['1', '2']"
NEIRE,F,['2']
NEISA,F,"['1', '2']"
NEISY,F,['1']
NEITH,F,"['1', '2']"
NEITHAN,M,"['1', '2']"
NEIVA,F,"['1*', '1', '5', '2']"
NEIVA MARIA,F,['1']
NEIVION,U,['4']
NEIZA,F,"['1', '2']"
NEIZAN,M,"['1', '2']"
NEJAMA,U,['5']
NEJMA,F,"['1', '2']"
NEJOUA,F,['2']
NEKAL,F,"['1', '2']"
NEKANE,F,"['1*', '1', '2*', '6', '5', '19', '10', '2']"
NEKETI,M,['19']
NEKOITZA,F,['19']
NEKON,U,['4']
NEL,A,"['1*', '1', '5', '4', '2*', '3', '2']"
NEL LA,F,['2']
NELA,F,"['1*', '1', '6', '5', '2*', '3', '2']"
NELBA,F,"['5', '1', '11', '2']"
NELCY,F,"['1*', '1', '2*', '2']"
NELDA,F,"['5', '1', '6', '2']"
NELE,F,"['1', '2']"
NELEA,F,"['1', '2']"
NELFI,F,['2']
NELFY,F,['2']
NELI,F,"['1*', '1', '2*', '2']"
NELIA,F,"['1*', '1', '6', '5', '2*', '2']"
NELIA MARIA,F,"['1', '2']"
NELIANA,U,['5']
NELIDA,F,"['1', '3', '9', '1*', '6', '5', '2*', '11', '2']"
NELIDA BEATRIZ,F,"['1', '2']"
NELIDA CARMEN,F,"['1', '2']"
NELIDA CONCEPCION,F,['2']
NELIDA DEL CARMEN,F,['2']
NELIDA ESTER,F,['1']
NELIDA ESTHER,F,"['1', '2']"
NELIDA INES,F,['2']
NELIDA ISABEL,F,"['1', '2']"
NELIDA JOSEFINA,F,['2']
NELIDA MARIA,F,['1']
NELIDA ROSA,F,['1']
NELIDA SUSANA,F,['2']
NELIO,M,"['5', '2']"
NELKI,U,['5']
NELL,F,"['1', '6', '5', '4', '2']"
NELLA,F,"['5', '1', '6', '2']"
NELLI,F,"['5', '1*', '1', '2']"
NELLIE,F,['1']
NELLO,U,['5']
NELLY,F,"['1', '3', '1*', '6', '5', '4', '2*', '2']"
NELLY ALEXANDRA,F,"['1', '2']"
NELLY AMELIA,F,['2']
NELLY AMPARO,F,['1']
NELLY ANGELICA,F,['2']
NELLY AZUCENA,F,['2']
NELLY BEATRIZ,F,"['1', '2']"
NELLY CARMEN,F,"['1', '2']"
NELLY CAROLINA,F,"['1', '2']"
NELLY CECILIA,F,"['1', '2']"
NELLY CRISTINA,F,"['1', '2']"
NELLY DEL CARMEN,F,['2']
NELLY EDITH,F,['2']
NELLY ELIZABETH,F,"['1', '2']"
NELLY ESPERANZA,F,"['1', '2']"
NELLY ESTHER,F,"['1', '2']"
NELLY GUADALUPE,F,['2']
NELLY ISABEL,F,"['1', '2']"
NELLY JOSEFINA,F,['1']
NELLY JUDITH,F,['2']
NELLY MAGDALENA,F,['2']
NELLY MARGARITA,F,"['1', '2']"
NELLY MARGOTH,F,"['1', '2']"
NELLY MARIA,F,"['1', '2']"
NELLY MARITZA,F,"['1', '2']"
NELLY MARLENE,F,"['1', '2']"
NELLY MERCEDES,F,"['1', '2']"
NELLY MIRIAM,F,['2']
NELLY NARCISA,F,['2']
NELLY PATRICIA,F,"['1', '2']"
NELLY RAQUEL,F,['1']
NELLY ROCIO,F,"['1', '2']"
NELLY ROSA,F,['2']
NELLY ROSARIO,F,['1']
NELLY SUYAPA,F,['2']
NELLY TERESA,F,['2']
NELLY VERONICA,F,['1']
NELLY VICTORIA,F,"['1', '2']"
NELLY YAMILETH,F,['2']
NELLY YOLANDA,F,"['1', '2']"
NELLYA,F,['2']
NELLYS,F,['2']
NELMA,F,"['5', '2']"
NELO,M,"['1', '3', '6', '5', '4', '11', '2']"
NELSA,F,"['5', '1', '2']"
NELSO,M,"['5', '1', '2']"
NELSON,M,"['1', '1*', '6', '7', '5', '4', '2*', '11', '2']"
NELSON ADRIAN,M,"['1', '2']"
